ID,NOM,PAYS,REGION,APPELLATION,PRODUCTEUR,ANNEE
764,Château Angelus,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Angelus,2003
765,Château Angelus,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Angelus,2015
766,Château Angelus,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Angelus,2008
767,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,1983
768,Château Rayas,France,Southern Rhône,Châteauneuf-du-Pape,Château Rayas,2008
769,Montevertine,Italy,Tuscan,Le Pergole Torte,Montevertine,2015
770,Château Cheval Blanc,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Cheval Blanc,2011
771,Château Latour,France,Bordeaux Left Bank,Grand Vin Pauillac (Premier Grand Cru Classé),Château Latour,1970
772,Château Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Premier Grand Cru Classé),Château Haut-Brion,2008
773,Joseph Phelps,United States,Napa Valley,Insignia,Joseph Phelps,2018
774,Château Margaux,France,Bordeaux Left Bank,Château Margaux (Premier Grand Cru Classé),Château Margaux,2011
775,Chateau Palmer,France,Bordeaux Left Bank,Grand Vin de Château Palmer (Grand Cru Classé),Chateau Palmer,2003
776,Château Pavie,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Pavie,2001
777,Château Angelus,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Angelus,2001
778,Château Ducru-Beaucaillou,France,Bordeaux Left Bank,Saint-Julien (Grand Cru Classé),Château Ducru-Beaucaillou,2010
779,El Enemigo,Argentina,Argentinian,Gran Enemigo Single Vineyard El Cepillo Cabernet Franc,El Enemigo,2017
780,Château Angelus,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Angelus,1998
781,Masseto,Italy,Tuscan,Toscana,Masseto,2014
782,Gaja,Italy,Italian,Barbaresco,Gaja,2007
783,Château Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Premier Grand Cru Classé),Château Haut-Brion,2005
784,Château Cheval Blanc,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Cheval Blanc,2012
785,Château Cheval Blanc,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Cheval Blanc,1994
786,Château Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Premier Grand Cru Classé),Château Haut-Brion,2014
787,Château Mouton Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Mouton Rothschild,2015
788,Château Cheval Blanc,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Cheval Blanc,1988
789,Rockford,Australia,Australian,Basket Press Shiraz,Rockford,2016
790,Château Cheval Blanc,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Cheval Blanc,2007
791,Château Rayas,France,Southern Rhône,Châteauneuf-du-Pape,Château Rayas,2004
792,Château Cheval Blanc,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Cheval Blanc,1993
793,Château Léoville Las Cases,France,Bordeaux Left Bank,Saint-Julien (Grand Cru Classé),Château Léoville Las Cases,2010
794,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,2012
795,El Enemigo,Argentina,Tupungato,Gran Enemigo Single Vineyard Gualtallary Cabernet Franc,El Enemigo,2018
796,Chateau Palmer,France,Bordeaux Left Bank,Grand Vin de Château Palmer (Grand Cru Classé),Chateau Palmer,1982
797,Casanova di Neri,Italy,Italian,Cerretalto Brunello di Montalcino,Casanova di Neri,2008
798,Chateau Palmer,France,Bordeaux Left Bank,Grand Vin de Château Palmer (Grand Cru Classé),Chateau Palmer,2010
799,Biserno,Italy,Tuscan,Lodovico,Biserno,2013
800,Château Latour,France,Bordeaux Left Bank,Grand Vin Pauillac (Premier Grand Cru Classé),Château Latour,2008
801,Château Pavie,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Pavie,2009
802,Château La Fleur-Pétrus,France,Bordeaux Right Bank,Pomerol,Château La Fleur-Pétrus,2009
803,Chateau Palmer,France,Bordeaux Left Bank,Grand Vin de Château Palmer (Grand Cru Classé),Chateau Palmer,1983
804,Cos d'Estournel,France,Bordeaux Left Bank,Cos d'Estournel,Cos d'Estournel,2016
805,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,1976
806,Gaja,Italy,Italian,Sperss Barolo,Gaja,2005
807,Château La Mission Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Grand Cru Classé de Graves),Château La Mission Haut-Brion,2006
808,Château Pavie,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Pavie,2010
809,Pétrus,France,Bordeaux Right Bank,Pomerol,Pétrus,2011
810,Gaja,Italy,Italian,Sperss Barolo,Gaja,2004
811,Pétrus,France,Bordeaux Right Bank,Pomerol,Pétrus,1992
812,Château La Fleur-Pétrus,France,Bordeaux Right Bank,Pomerol,Château La Fleur-Pétrus,2010
813,Emilio Moro,Spain,Spanish,Malleolus de Valderramiro,Emilio Moro,2015
814,Château Mouton Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Mouton Rothschild,2017
815,Ornellaia,Italy,Italian,Bolgheri Superiore,Ornellaia,2019
816,Gaja,Italy,Italian,Sperss Barolo,Gaja,1997
817,Château Cheval Blanc,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Cheval Blanc,2008
818,Château Pavie,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Pavie,1999
819,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,1978
820,Mouchão,Portugal,Portuguese,Tonel Nº 3 - 4,Mouchão,2013
821,Château Rayas,France,Southern Rhône,Châteauneuf-du-Pape,Château Rayas,2003
822,Château Pavie,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Pavie,1998
823,Shafer,United States,Napa Valley,Hillside Select Cabernet Sauvignon,Shafer,2014
824,Tua Rita,Italy,Tuscan,Redigaffi Toscana,Tua Rita,2015
825,Marqués de Murrieta,Spain,Spanish,Castillo Ygay Gran Reserva Especial Tinto,Marqués de Murrieta,2011
826,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,2014
827,Pétrus,France,Bordeaux Right Bank,Pomerol,Pétrus,2010
828,Château Margaux,France,Bordeaux Left Bank,Château Margaux (Premier Grand Cru Classé),Château Margaux,2014
829,Château Pavie,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Pavie,1990
830,Château Latour,France,Bordeaux Left Bank,Grand Vin Pauillac (Premier Grand Cru Classé),Château Latour,2011
831,Château La Conseillante,France,Bordeaux Right Bank,Pomerol,Château La Conseillante,2010
832,Château de Beaucastel,France,Southern Rhône,Hommage à Jacques Perrin Châteauneuf-du-Pape,Château de Beaucastel,2017
833,Château Rayas,France,Southern Rhône,Châteauneuf-du-Pape,Château Rayas,2000
834,Château Latour,France,Bordeaux Left Bank,Les Forts de Latour Pauillac,Château Latour,2003
835,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,2015
836,Château Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Premier Grand Cru Classé),Château Haut-Brion,1983
837,Paul Jaboulet Aîné,France,Northern Rhône,Hermitage La Chapelle Rouge,Paul Jaboulet Aîné,1990
838,Château Pavie,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Pavie,2002
839,Château Latour,France,Bordeaux Left Bank,Grand Vin Pauillac (Premier Grand Cru Classé),Château Latour,1991
840,Penfolds,Australia,Australian,Grange,Penfolds,2011
841,Biserno,Italy,Tuscan,Lodovico,Biserno,2015
842,Château Clinet,France,Bordeaux Right Bank,Pomerol,Château Clinet,2009
843,Domaine Jean-Louis Chave,France,Northern Rhône,L'Hermitage,Domaine Jean-Louis Chave,2012
844,Domaine Jean-Louis Chave,France,Northern Rhône,L'Hermitage,Domaine Jean-Louis Chave,2004
845,Tua Rita,Italy,Tuscan,Redigaffi Toscana,Tua Rita,2014
846,Château Ducru-Beaucaillou,France,Bordeaux Left Bank,Saint-Julien (Grand Cru Classé),Château Ducru-Beaucaillou,2015
847,Château La Conseillante,France,Bordeaux Right Bank,Pomerol,Château La Conseillante,1990
848,Château Tertre Roteboeuf,France,Bordeaux Right Bank,Saint-Émilion Grand Cru,Château Tertre Roteboeuf,2011
849,Château Margaux,France,Bordeaux Left Bank,Château Margaux (Premier Grand Cru Classé),Château Margaux,1991
850,Château La Conseillante,France,Bordeaux Right Bank,Pomerol,Château La Conseillante,1989
851,Penfolds,Australia,Australian,Bin 707 Cabernet Sauvignon,Penfolds,1997
852,Château Mouton Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Mouton Rothschild,1945
853,Viña Vik Winery,Chile,Chilean,VIK,Viña Vik Winery,2014
854,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,1981
855,Château Latour,France,Bordeaux Left Bank,Grand Vin Pauillac (Premier Grand Cru Classé),Château Latour,1981
856,Montevertine,Italy,Tuscan,Le Pergole Torte,Montevertine,2018
857,Le Macchiole,Italy,Tuscan,Messorio,Le Macchiole,2010
858,Shafer,United States,Napa Valley,Hillside Select Cabernet Sauvignon,Shafer,2015
859,Cardinale,United States,Napa Valley,Red,Cardinale,2014
860,Château Léoville Las Cases,France,Bordeaux Left Bank,Saint-Julien (Grand Cru Classé),Château Léoville Las Cases,2015
861,Tommasi,Italy,Italian,Ca' Florian Amarone della Valpolicella Classico Riserva,Tommasi,2008
862,Cardinale,United States,Napa Valley,Red,Cardinale,2012
863,Cerbaiona,Italy,Italian,Brunello di Montalcino,Cerbaiona,2012
864,Oasi degli Angeli,Italy,Central Italy,Kurni Marche,Oasi degli Angeli,2019
865,Chateau Palmer,France,Bordeaux Left Bank,Grand Vin de Château Palmer (Grand Cru Classé),Chateau Palmer,2015
866,Viñedos de Páganos,Spain,Spanish,La Nieta,Viñedos de Páganos,2017
867,Gaja,Italy,Italian,Barbaresco,Gaja,1996
868,Vieux Château Certan,France,Bordeaux Right Bank,Pomerol,Vieux Château Certan,2009
869,Château Tertre Roteboeuf,France,Bordeaux Right Bank,Saint-Émilion Grand Cru,Château Tertre Roteboeuf,2012
870,Paradigm,United States,Napa Valley,Cabernet Sauvignon,Paradigm,2016
871,Château La Fleur-Pétrus,France,Bordeaux Right Bank,Pomerol,Château La Fleur-Pétrus,2014
872,Château Tertre Roteboeuf,France,Bordeaux Right Bank,Saint-Émilion Grand Cru,Château Tertre Roteboeuf,2006
873,Château Cheval Blanc,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Cheval Blanc,2014
874,Bertani,Italy,Italian,Amarone della Valpolicella Classico,Bertani,1967
875,Pétrus,France,Bordeaux Right Bank,Pomerol,Pétrus,1973
876,Kosta Browne,United States,Californian,Sonoma Coast Pinot Noir,Kosta Browne,2019
877,Dominio de Pingus,Spain,Spanish,Pingus,Dominio de Pingus,2013
878,Château Rayas,France,Southern Rhône,Châteauneuf-du-Pape Pignan Rouge,Château Rayas,2007
879,Château Trotanoy,France,Bordeaux Right Bank,Pomerol,Château Trotanoy,2000
880,Château Pavie,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Pavie,2014
881,Domaine de La Romanée-Conti,France,Burgundy,Romanée-Conti Grand Cru,Domaine de La Romanée-Conti,1996
882,Biserno,Italy,Tuscan,Bibbona,Biserno,2018
883,Château Ausone,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Ausone,1998
884,Salvioni,Italy,Italian,Brunello di Montalcino,Salvioni,2013
885,Vieux Château Certan,France,Bordeaux Right Bank,Pomerol,Vieux Château Certan,2010
886,Château Latour,France,Bordeaux Left Bank,Les Forts de Latour Pauillac,Château Latour,1990
887,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,1987
888,E. Guigal,France,Northern Rhône,Côte-Rôtie La Turque,E. Guigal,2004
889,Château Rayas,France,Southern Rhône,Châteauneuf-du-Pape,Château Rayas,1998
890,Heitz Cellar,United States,Napa Valley,Martha's Vineyard Cabernet Sauvignon,Heitz Cellar,2014
891,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,1984
892,Domaine Jean-Louis Chave,France,Northern Rhône,L'Hermitage,Domaine Jean-Louis Chave,2009
893,Château Cheval Blanc,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Cheval Blanc,1992
894,Clos Rougeard,France,Middle Loire,Les Poyeux Saumur Champigny,Clos Rougeard,2011
895,Dominio de Pingus,Spain,Spanish,Pingus,Dominio de Pingus,2005
896,Château Lafite Rothschild,France,Bordeaux Left Bank,Pauillac (Premier Grand Cru Classé),Château Lafite Rothschild,1991
897,Château l'Évangile,France,Bordeaux Right Bank,Pomerol,Château l'Évangile,1990
898,Château Rayas,France,Southern Rhône,Châteauneuf-du-Pape Pignan Rouge,Château Rayas,2006
899,Château Lafite Rothschild,France,Bordeaux Left Bank,Carruades de Lafite Pauillac,Château Lafite Rothschild,1990
900,E. Guigal,France,Northern Rhône,Côte-Rôtie La Mouline,E. Guigal,2011
901,Château Cheval Blanc,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Cheval Blanc,1975
902,Château Ausone,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Ausone,1982
903,Château Ausone,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Ausone,2002
904,Bruno Giacosa,Italy,Italian,Falletto Barolo Le Rocche del Falletto,Bruno Giacosa,2009
905,Tua Rita,Italy,Tuscan,Redigaffi Toscana,Tua Rita,2013
906,Matusko,Croatia,Dalmatian Coast,Dingač Royal Selection Barrique,Matusko,2011
907,Gaja,Italy,Italian,Pieve Santa Restituta Sugarille Brunello di Montalcino,Gaja,2011
908,Antinori,Italy,Tuscan,Tenuta Tignanello 'Solaia',Antinori,1990
909,Château La Fleur-Pétrus,France,Bordeaux Right Bank,Pomerol,Château La Fleur-Pétrus,2002
910,Château Ducru-Beaucaillou,France,Bordeaux Left Bank,Saint-Julien (Grand Cru Classé),Château Ducru-Beaucaillou,2016
911,Château Valandraud,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Valandraud,2005
912,Château l'Évangile,France,Bordeaux Right Bank,Pomerol,Château l'Évangile,2010
913,Château La Mission Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Grand Cru Classé de Graves),Château La Mission Haut-Brion,2009
914,Domaine de La Romanée-Conti,France,Burgundy,Romanée-Conti Grand Cru,Domaine de La Romanée-Conti,2011
915,Verite,United States,Californian,La Joie,Verite,2013
916,Opus One,United States,Napa Valley,Opus One,Opus One,2019
917,Château Tertre Roteboeuf,France,Bordeaux Right Bank,Saint-Émilion Grand Cru,Château Tertre Roteboeuf,2007
918,Château Ausone,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Ausone,1995
919,Château Clinet,France,Bordeaux Right Bank,Pomerol,Château Clinet,1989
920,Château Margaux,France,Bordeaux Left Bank,Château Margaux (Premier Grand Cru Classé),Château Margaux,1980
922,Domaine de La Romanée-Conti,France,Burgundy,Cuvée Duvault-Blochet Vosne-Romanée 1er Cru,Domaine de La Romanée-Conti,1999
923,Domaine de La Romanée-Conti,France,Burgundy,Grands-Échezeaux Grand Cru,Domaine de La Romanée-Conti,2004
924,Domaine de La Romanée-Conti,France,Burgundy,Romanée-Saint-Vivant Grand Cru (Marey-Monge),Domaine de La Romanée-Conti,2003
925,Ornellaia,Italy,Italian,Vendemmia d'Artista Solare,Ornellaia,2017
926,Biondi-Santi,Italy,Italian,Brunello di Montalcino Riserva,Biondi-Santi,1997
927,M. Chapoutier,France,Northern Rhône,Ermitage Le Pavillon,M. Chapoutier,2011
928,Château La Fleur-Pétrus,France,Bordeaux Right Bank,Pomerol,Château La Fleur-Pétrus,2016
929,Pétrus,France,Bordeaux Right Bank,Pomerol,Pétrus,1974
930,E. Guigal,France,Northern Rhône,Côte-Rôtie La Turque,E. Guigal,2006
931,Château Ausone,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Ausone,1990
933,Château Beausejour (héritiers Duffau-Lagarrosse),France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Beausejour (héritiers Duffau-Lagarrosse),1990
934,Domaine de La Romanée-Conti,France,Burgundy,Cuvée Duvault-Blochet Vosne-Romanée 1er Cru,Domaine de La Romanée-Conti,2008
935,Stefano Accordini,Italy,Italian,Vigneto Il Fornetto Amarone della Valpolicella Classico Riserva,Stefano Accordini,2015
936,Gaja,Italy,Italian,Sperss Barolo,Gaja,2015
937,Podere le Ripi,Italy,Italian,Lupi e Sirene Riserva,Podere le Ripi,2015
938,Torbreck,Australia,Australian,RunRig,Torbreck,2016
940,Tua Rita,Italy,Tuscan,Redigaffi Toscana,Tua Rita,2017
941,Château Ausone,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Ausone,1996
942,Verite,United States,Californian,La Muse,Verite,2013
943,Hvar Hills,Croatia,Dalmatian Coast,Pharos Maximvs Plavac Mali,Hvar Hills,2013
945,Bodega Contador (Benjamín Romeo),Spain,Spanish,Contador Rioja,Bodega Contador (Benjamín Romeo),2011
946,Fitapreta,Portugal,Portuguese,Preta Cuvée David Booth Grande Reserva,Fitapreta,2017
947,E. Guigal,France,Northern Rhône,Côte-Rôtie La Mouline,E. Guigal,2006
948,Château Tertre Roteboeuf,France,Bordeaux Right Bank,Saint-Émilion Grand Cru,Château Tertre Roteboeuf,2004
949,Biserno,Italy,Tuscan,Bibbona,Biserno,2017
950,Château La Mission Haut-Brion,France,Bordeaux Left Bank,Pessac-Léognan (Grand Cru Classé de Graves),Château La Mission Haut-Brion,2010
951,Domaine de La Romanée-Conti,France,Burgundy,La Tâche Grand Cru,Domaine de La Romanée-Conti,2003
952,Kamen,United States,Californian,Cabernet Sauvignon,Kamen,2018
953,Château Canon,France,Bordeaux Right Bank,Saint-Émilion Grand Cru (Premier Grand Cru Classé),Château Canon,1982
954,E. Guigal,France,Northern Rhône,Ermitage Ex-Voto,E. Guigal,2010
955,Château Tertre Roteboeuf,France,Bordeaux Right Bank,Saint-Émilion Grand Cru,Château Tertre Roteboeuf,2005
956,Mollydooker,Australia,Australian,Velvet Glove Shiraz,Mollydooker,2009
957,Mongeard-Mugneret,France,Burgundy,Grands-Echezeaux Grand Cru,Mongeard-Mugneret,2015
958,Harlan Estate,United States,Napa Valley,Harlan Estate Red,Harlan Estate,1999
959,Château Rayas,France,Southern Rhône,Châteauneuf-du-Pape Pignan Rouge,Château Rayas,2009
960,Pétrus,France,Bordeaux Right Bank,Pomerol,Pétrus,1961
961,Domaine de La Romanée-Conti,France,Burgundy,Cuvée Duvault-Blochet Vosne-Romanée 1er Cru,Domaine de La Romanée-Conti,2002
962,Château Trotanoy,France,Bordeaux Right Bank,Pomerol,Château Trotanoy,1982
963,Ornellaia,Italy,Italian,La Grazia,Ornellaia,2018
964,Poggio di Sotto,Italy,Italian,Brunello di Montalcino Riserva,Poggio di Sotto,2007
966,Château Lynch-Bages,France,Bordeaux Left Bank,Pauillac (Grand Cru Classé),Château Lynch-Bages,1991
967,Domaine de La Romanée-Conti,France,Burgundy,Cuvée Duvault-Blochet Vosne-Romanée 1er Cru,Domaine de La Romanée-Conti,2011
