ID,NOM,PAYS,REGION,APPELLATION,PRODUCTEUR,ANNEE
6782,Sonoma Coast Vineyards Sonoma County Sauvignon Blanc 2019,Sonoma County, California,Sauvignon Blanc,,2019
6783,Chateau Souverain Merlot 2019,California,Merlot,,2019
6784,Antano Reserva 2016,Rioja, Spain,Tempranillo,,2016
6785,Nortico Alvarinho 2021,Portugal,Albarino,,2021
6786,A to Z Rose 2021,Oregon,RosÃ©,,2021
6787,Jacques Dumont Sauvignon Blanc Val de Loire 2021,Loire, France,Sauvignon Blanc,,2021
6788,Aresti Reserva Pinot Noir 2019,Curico Valley, Chile,Pinot Noir,,2019
6789,Louis Jadot Pommard 2020,Pommard, Cote de Beaune, Cote d'Or, Burgundy, France,Pinot Noir,,2020
6790,Louis Jadot Nuits-Saint-Georges Les Boudots Premier Cru Domaine Gagey 2020,Nuits-St-Georges, Cote de Nuits, Cote d'Or, Burgundy, France,Pinot Noir,,2020
6791,Domaine Drouhin Vaudon Chablis Vaudesir Grand Cru 2019,Chablis, Burgundy, France,Chardonnay,,2019
6792,Ancient Peaks Paso Robles Zinfandel 2020,Santa Margarita Ranch, Paso Robles, Central Coast, California,Zinfandel,,2020
6793,Guillermo de Mendoza Malbec (OU Kosher) 2022,Mendoza, Argentina,Malbec,,2022
6794,Poggio San Polo Rosso di Montalcino 2019,Montalcino, Tuscany, Italy,Sangiovese,,2019
6795,Maquis Carmenere 2018,Colchagua Valley, Rapel Valley, Chile,Carmenere,,2018
6796,Tenuta Sette Cieli NOI4 2019,Tuscany, Italy,Bordeaux Red Blends,,2019
6797,Louis Jadot Corton-Charlemagne Grand Cru Domaine des Heritiers 2020,Aloxe-Corton, Cote de Beaune, Cote d'Or, Burgundy, France,Chardonnay,,2020
6798,Vina Cobos Bramare Marchiori Vineyard Cabernet Sauvignon 2017,Mendoza, Argentina,Cabernet Sauvignon,,2017
6799,Dona Paula Los Cardos Cabernet Sauvignon 2020,Mendoza, Argentina,Cabernet Sauvignon,,2020
6800,Los Vascos Chardonnay 2022,Colchagua Valley, Rapel Valley, Chile,Chardonnay,,2022
6801,Willm Clos Gaensbroennel Gewurztraminer 2018,Alsace, France,Gewurztraminer,,2018
6802,Odfjell Armador Organic Sauvignon Blanc 2020,Casablanca Valley, Chile,Sauvignon Blanc,,2020
6803,Albert Bichot Vosne-Romanee Domaine du Clos Frantin 2020,Vosne-Romanee, Cote de Nuits, Cote d'Or, Burgundy, France,Pinot Noir,,2020
6804,Louis Jadot Savigny-les-Beaune Clos des Guettes Premier Cru 2020,Savigny-les-Beaune, Cote de Beaune, Cote d'Or, Burgundy, France,Pinot Noir,,2020
6805,Bodegas Obalo San Roque Tempranillo 2019,Rioja, Spain,Tempranillo,,2019
6806,RouteStock Carneros Chardonnay 2020,Carneros, California,Chardonnay,,2020
6807,Vincent Girardin Meursault Les Vieilles Vignes 2019,Meursault, Cote de Beaune, Cote d'Or, Burgundy, France,Chardonnay,,2019
6808,Piccini Chianti 2020,Chianti, Tuscany, Italy,Sangiovese,,2020
6809,True Myth Cabernet Sauvignon 2020,Paso Robles, Central Coast, California,Cabernet Sauvignon,,2020
6810,The Seeker Cabernet Sauvignon 2021,Mendoza, Argentina,Cabernet Sauvignon,,2021
6811,El Porvenir de Cafayate Absoluto Cabernet Sauvignon 2020,Cafayate Valley, Salta, Argentina,Cabernet Sauvignon,,2020
6812,Force Majeure Parabellum Alluvio 2018,Red Mountain, Yakima Valley, Columbia Valley, Washington,Bordeaux Red Blends,,2018
6813,Agusti Torello Mata Brut Reserva Cava 2018,Cava, Spain,Vintage Sparkling Wine,,2018
6814,Brancaia Ilatraia 2018,Tuscany, Italy,Bordeaux Red Blends,,2018
6815,Valdicava Montosoli Brunello di Montalcino (1.5 Liter Magnum) 2016,Montalcino, Tuscany, Italy,Sangiovese,,2016
6816,Casa Ferreirinha Quinta da Leda 2018,Douro, Portugal,Other Red Blends,,2018
6817,Leyda Single Vineyard Las Brisas Pinot Noir 2020,Leyda Valley, San Antonio Valley (Chile), Chile,Pinot Noir,,2020
6818,Alma de Cattleya Chardonnay 2021,Sonoma County, California,Chardonnay,,2021
6819,Ricardo Santos Malbec 2019,Mendoza, Argentina,Malbec,,2019
6820,Kelley Fox Maresh Vineyard Pinot Gris Rose 2021,Dundee Hills, Willamette Valley, Oregon,RosÃ©,,2021
6821,Willm Riesling Reserve 2020,Alsace, France,Riesling,,2020
6822,The Dreaming Tree Chardonnay 2020,Central Coast, California,Chardonnay,,2020
6823,Vina San Pedro 1865 Selected Vineyards Sauvignon Blanc 2021,Leyda Valley, San Antonio Valley (Chile), Chile,Sauvignon Blanc,,1865
6824,Calvet Cremant de Bordeaux Brut 2019,Bordeaux, France,Vintage Sparkling Wine,,2019
6825,Tikves Belo 2020,Macedonia (FYROM),Other White Wine,,2020
6826,Adriano Marco e Vittorio Basarin Barbaresco 2018,Barbaresco, Piedmont, Italy,Nebbiolo,,2018
6827,Orogeny Vineyards Chardonnay 2019,Russian River, Sonoma County, California,Chardonnay,,2019
6828,Bacio Divino Janzen Napa Valley Cabernet Sauvignon 2019,Napa Valley, California,Cabernet Sauvignon,,2019
6829,Remoissenet Meursault Les Cras Premier Cru 2019,Meursault, Cote de Beaune, Cote d'Or, Burgundy, France,Chardonnay,,2019
6830,Chateau Lespault-Martillac 2019,Pessac-Leognan, Bordeaux, France,Bordeaux Red Blends,,2019
6831,Belle Glos Clark and Telephone Vineyard Pinot Noir (1.5 Liter Magnum) 2020,Santa Maria Valley, Central Coast, California,Pinot Noir,,2020
6832,Frescobaldi Castiglioni Giramonte 2012,Tuscany, Italy,Tuscan Blends,,2012
6833,Bava Ruche Castanole Monferrato 2020,Piedmont, Italy,Other Red Wine,,2020
6834,Chateau Tour Prignac 2018,Medoc, Bordeaux, France,Bordeaux Red Blends,,2018
6835,Bodegas Jorge Ordonez Malaga Number 1 Seleccion Especial (375ML half-bottle) 2017,Spain,Other Dessert,,2017
6836,Maison Roche de Bellene Chambolle-Musigny Vieilles Vignes 2020,Chambolle-Musigny, Cote de Nuits, Cote d'Or, Burgundy, France,Pinot Noir,,2020
6837,De Martino Estate Organic Cabernet Sauvignon 2021,Maipo Valley, Chile,Cabernet Sauvignon,,2021
6838,Mas Martinet Clos Martinet Priorat 2018,Priorat, Spain,Rhone Red Blends,,2018
6839,Domaine de Bellene Savigny-les-Beaune Vieilles Vignes 2020,Savigny-les-Beaune, Cote de Beaune, Cote d'Or, Burgundy, France,Pinot Noir,,2020
6840,Chateau Ducru-Beaucaillou Madame de Beaucaillou (Futures Pre-Sale) 2021,Haut Medoc, Bordeaux, France,Bordeaux Red Blends,,2021
6841,Robert Sinskey Pinot Blanc (375ML half-bottle) 2017,Carneros, California,Pinot Blanc,,2017
6842,Black Stallion Winery Chardonnay 2021,Napa Valley, California,Chardonnay,,2021
6843,Maximin Grunhaus Schloss Riesling 2021,Mosel, Germany,Riesling,,2021
6844,Murphy-Goode California Cabernet Sauvignon 2019,California,Cabernet Sauvignon,,2019
6845,D. Ventura Pena do Lobo 2017,Bierzo, Spain,Mencia,,2017
6846,Joel Gott Santa Barbara Pinot Noir 2020,Santa Barbara, Central Coast, California,Pinot Noir,,2020
6847,Chester-Kidder 2016,Columbia Valley, Washington,Other Red Blends,,2016
6848,Fabre Montmayou Reserva Malbec 2021,Mendoza, Argentina,Malbec,,2021
6849,Catena La Marchigiana Bonarda 2020,Mendoza, Argentina,Bonarda,,2020
6850,Louis Latour Grand Ardeche Chardonnay 2019,Rhone, France,Chardonnay,,2019
6851,Comando G La Bruja de Rozas 2020,Vinos de Madrid, Spain,Grenache,,2020
6852,Les Cretes Petite Arvine 2021,Valle d'Aosta, Italy,Other White Wine,,2021
6853,Illahe Vineyards and Winery Estate Pinot Noir 2021,Willamette Valley, Oregon,Pinot Noir,,2021
6854,Pullus Sauvignon Blanc 2020,Slovenia,Sauvignon Blanc,,2020
6855,Langlois Chateau Sancerre 2021,Sancerre, Loire, France,Sauvignon Blanc,,2021
6856,The Show Cabernet Sauvignon 2020,California,Cabernet Sauvignon,,2020
6857,Garofoli Verdicchio dei Castelli di Jesi Podium 2019,Marche, Italy,Verdicchio,,2019
6858,Apaltagua Reserva Pinot Noir 2018,Curico Valley, Chile,Pinot Noir,,2018
6859,Zilliken Butterfly Mosel Riesling 2021,Mosel, Germany,Riesling,,2021
6860,Three Wine Company Old Vines Field Blend 2019,San Francisco Bay, Central Coast, California,Other Red Blends,,2019
6861,Mark Ryan Board Track Racer The Vincent Red 2019,Columbia Valley, Washington,Bordeaux Red Blends,,2019
6862,Vina Kobal Bajta Pet Nat Muskat 2021,Slovenia,Vintage Sparkling Wine,,2021
6863,Massaya Blanc 2021,Lebanon,Other White Blends,,2021
6864,Neyen Espiritu de Apalta 2017,Colchagua Valley, Rapel Valley, Chile,Bordeaux Red Blends,,2017
6865,Domaine Vincent Dampt Chablis Cote de Lechet Premier Cru 2020,Chablis, Burgundy, France,Chardonnay,,2020
6866,Kelley Fox Nerthus 2021,Willamette Valley, Oregon,RosÃ©,,2021
6867,Artesa Sauvignon Blanc 2020,Napa Valley, California,Sauvignon Blanc,,2020
6868,Albert Boxler Edelswicker Reserve 2019,Alsace, France,Other White Blends,,2019
6869,Braida Il Fiore Bianco 2020,Piedmont, Italy,Other White Blends,,2020
6870,Raats Old Vine Chenin Blanc 2021,Stellenbosch, South Africa,Chenin Blanc,,2021
6871,Domaine Glinavos Paleokerisio (500ML) 2020,Greece,Vintage Sparkling Wine,,2020
6872,Domaine Joseph Voillot Pommard Vieilles Vignes 2020,Pommard, Cote de Beaune, Cote d'Or, Burgundy, France,Pinot Noir,,2020
6873,Castello di Bolgheri Bolgheri Superiore 2017,Bolgheri, Tuscany, Italy,Bordeaux Red Blends,,2017
6874,Capezzana Villa di Carmignano 2019,Carmignano, Tuscany, Italy,Tuscan Blends,,2019
6875,Hess Select Sauvignon Blanc 2020,North Coast, California,Sauvignon Blanc,,2020
6876,Delas Ventoux 2020,Cotes du Ventoux, Rhone, France,Rhone Red Blends,,2020
6877,Luberri Seis de Luberri 2019,Rioja, Spain,Tempranillo,,2019
6878,Asnella Vinho Verde 2021,Portugal,Other White Blends,,2021
6879,Vinos Torremoron Tempranillo 2020,Ribera del Duero, Spain,Tempranillo,,2020
6880,Torbreck The Struie 2019,Barossa Valley, Barossa, South Australia, Australia,Syrah/Shiraz,,2019
6881,Chene Bleu Abelard 2014,Rhone, France,Rhone Red Blends,,2014
6882,Domaine Ferret Pouilly-Fuisse Le Clos de Jeanne Premier Cru 2020,Pouilly-Fuisse, Maconnais, Burgundy, France,Chardonnay,,2020
6883,Chateau Paradis Casseuil 2017,Bordeaux, France,Bordeaux Red Blends,,2017
6884,Donati Family Vineyards Claret 2019,Paso Robles, Central Coast, California,Bordeaux Red Blends,,2019
6885,Bartenura Moscato (OU Kosher) 2021,Italy,Muscat,,2021
6886,Three Rivers Columbia Valley Cabernet Sauvignon 2019,Columbia Valley, Washington,Cabernet Sauvignon,,2019
6887,Domaine Bousquet Reserve Organic Malbec 2021,Uco Valley, Mendoza, Argentina,Malbec,,2021
6888,Toscolo Chianti 2020,Chianti, Tuscany, Italy,Sangiovese,,2020
6889,Chateau Lassegue 2018,St. Emilion, Bordeaux, France,Bordeaux Red Blends,,2018
6890,Bodegas Edetaria Via Edetana Negra 2020,Terra Alta, Spain,Other Red Blends,,2020
6891,Albert Bichot Chablis Domaine Long-Depaquit Moutonne Grand Cru Monopole 2020,Chablis, Burgundy, France,Chardonnay,,2020
6892,Lamberti Prosecco Rose Extra Dry 2020,Prosecco, Italy,Sparkling RosÃ©,,2020
6893,Alain Chavy Puligny-Montrachet Les Champs Gains Premier Cru 2020,Puligny-Montrachet, Cote de Beaune, Cote d'Or, Burgundy, France,Chardonnay,,2020
6894,Bodega Norton Lote Negro 2018,Mendoza, Argentina,Bordeaux Red Blends,,2018
6895,Carpineto Dogajolo Rosso 2019,Tuscany, Italy,Other Red Blends,,2019
6896,Perez Pascuas Ribera del Duero El Pedrosal 2019,Ribera del Duero, Spain,Tempranillo,,2019
6897,Domaine Thibault Liger-Belair Aloxe-Corton La Toppe Au Vert Premier Cru 2019,Aloxe-Corton, Cote de Beaune, Cote d'Or, Burgundy, France,Pinot Noir,,2019
6898,Outerbound Chardonnay 2020,Sonoma Coast, Sonoma County, California,Chardonnay,,2020
6899,ColleMassari Montecucco Rosso Riserva 2017,Tuscany, Italy,Sangiovese,,2017
6900,Dr. Pauly-Bergweiler Noble House Riesling QbA 2021,Mosel, Germany,Riesling,,2021
6901,Tabor Adama Sauvignon Blanc (OK Kosher) 2021,Israel,Sauvignon Blanc,,2021
6902,Feudi di San Gregorio Visione Rosato 2021,Campania, Italy,RosÃ©,,2021
6903,Trimbach Gewurztraminer 2017,Alsace, France,Gewurztraminer,,2017
6904,Attems Sauvignon Blanc 2021,Friuli-Venezia Giulia, Italy,Sauvignon Blanc,,2021
6905,Bodegas Cepa 21 Hito 2020,Ribera del Duero, Spain,Tempranillo,,2020
6906,Vina Kobal Bajta Pet Nat Rose 2021,Slovenia,Sparkling RosÃ©,,2021
6907,Bieler Pere et Fils Bandol Reserve Rose 2021,Bandol, Provence, South of France, France,RosÃ©,,2021
6908,Trentadue La Storia Merlot 2019,Alexander Valley, Sonoma County, California,Merlot,,2019
6909,Leyda Coastal Vineyard Garuma Sauvignon Blanc 2021,Leyda Valley, San Antonio Valley (Chile), Chile,Sauvignon Blanc,,2021
6910,Casas del Bosque Gran Reserva Cabernet Sauvignon 2019,Maipo Valley, Chile,Cabernet Sauvignon,,2019
6911,Mastroberardino Mastro Greco 2020,Campania, Italy,Greco,,2020
6912,Decoy Rose 2021,California,RosÃ©,,2021
6913,Bruno Giacosa Barbaresco Asili 2019,Barbaresco, Piedmont, Italy,Nebbiolo,,2019
6914,Yatir Mt. Amasa White (OU Kosher) 2019,Israel,Other White Blends,,2019
6915,Folk Machine Pinot Noir 2021,Central Coast, California,Pinot Noir,,2021
6916,Joseph Carr Chardonnay 2021,Carneros, California,Chardonnay,,2021
6917,Losada El Pajaro Rojo Mencia 2020,Bierzo, Spain,Mencia,,2020
6918,Novelty Hill Merlot 2019,Columbia Valley, Washington,Merlot,,2019
6919,Celler Cal Pla Black Slate Porrera 2019,Priorat, Spain,Other Red Blends,,2019
6920,Weingut Hirsch Hirschvergnugen Gruner Veltliner 2021,Austria,Gruner Veltliner,,2021
6921,Chateau Brane-Cantenac (Futures Pre-Sale) 2021,Margaux, Bordeaux, France,Bordeaux Red Blends,,2021
6922,Fabre Montmayou Reserva Cabernet Franc 2021,Mendoza, Argentina,Cabernet Franc,,2021
6923,Cantine Caggiano Tauri Irpinia Aglianico 2021,Campania, Italy,Aglianico,,2021
6924,Jax Vineyards Y3 Pinot Noir 2019,Russian River, Sonoma County, California,Pinot Noir,,2019
6925,Sean Minor Nicole Marie Red Blend 2021,North Coast, California,Other Red Blends,,2021
6926,Lafond SRH Series Chardonnay 2019,Sta. Rita Hills, Santa Barbara, Central Coast, California,Chardonnay,,2019
6927,Alois Lageder Versalto Pinot Bianco 2020,Trentino-Alto Adige, Italy,Pinot Blanc,,2020
6928,Proemio Wines Reserve Cabernet Sauvignon 2018,Mendoza, Argentina,Cabernet Sauvignon,,2018
6929,Jose Pariente Apasionado de Jose Pariente Dulce (500ML bottle) 2021,Rueda, Spain,Other Dessert,,2021
6930,Pike Road Chardonnay 2020,Willamette Valley, Oregon,Chardonnay,,2020
6931,Familia Montana Rioja Reserva 2016,Rioja, Spain,Tempranillo,,2016
6932,Charly Thevenet Regnie Grain and Granit 2021,Beaujolais, Burgundy, France,Gamay,,2021
6933,Anna Espelt Pla de Gates Garnacha 2019,Spain,Grenache,,2019
6934,Bodegas Obalo La Encina Rioja Crianza 2017,Rioja, Spain,Tempranillo,,2017
6935,Cooperativa del Cadalso Granito del Caldalso 2019,Vinos de Madrid, Spain,Grenache,,2019
6936,Ferrer Miranda Amor de Madre Reserva 2015,Rioja, Spain,Other Red Blends,,2015
6937,Ca' dei Frati Rosa dei Frati Rose 2020,Lombardy, Italy,RosÃ©,,2020
6938,Stoller Willamette Valley Pinot Noir 2021,Dundee Hills, Willamette Valley, Oregon,Pinot Noir,,2021
6939,Pierre Gelin Gevrey Chambertin Clos de Meixvelle 2019,Gevrey-Chambertin, Cote de Nuits, Cote d'Or, Burgundy, France,Pinot Noir,,2019
6940,Hewitson Baby Bush Mourvedre 2019,Barossa Valley, Barossa, South Australia, Australia,Mourvedre,,2019
6941,Miner Family The Oracle 2016,Napa Valley, California,Bordeaux Red Blends,,2016
6942,Vina Real Reserva 2016,Rioja, Spain,Tempranillo,,2016
6943,Arnaldo Caprai 25 Anni Montefalco Sagrantino 2014,Umbria, Italy,Sagrantino,,2014
6944,Babich Headwaters Organic Sauvignon Blanc 2021,Marlborough, New Zealand,Sauvignon Blanc,,2021
6945,Altocedro Ano Cero Cabernet Sauvignon 2020,Mendoza, Argentina,Cabernet Sauvignon,,2020
6946,Ferrari-Carano Merlot 2019,Sonoma County, California,Merlot,,2019
6947,Chapelle St. Theodoric Chateauneuf-du-Pape Le Grand Pin 2018,Chateauneuf-du-Pape, Rhone, France,Rhone Red Blends,,2018
6948,Kruger-Rumpf Estate Riesling 2021,Nahe, Germany,Riesling,,2021
6949,Castello di Monsanto Toscana Monrosso 2018,Tuscany, Italy,Tuscan Blends,,2018
6950,Stark-Conde Kara Tara Pinot Noir 2020,Elgin, South Africa,Pinot Noir,,2020
6951,Abbott Claim Pinot Noir 2018,Yamhill-Carlton District, Willamette Valley, Oregon,Pinot Noir,,2018
6952,Chateau Haut-La Pereyre Cuvee Meste-Jean Cadillac 2019,Bordeaux, France,Bordeaux Red Blends,,2019
6953,Lioco Estero Chardonnay 2020,Russian River, Sonoma County, California,Chardonnay,,2020
6954,Les Cretes Chardonnay 2021,Valle d'Aosta, Italy,Chardonnay,,2021
6955,Albert Bichot Pommard Les Rugiens Domaine du Pavillon Premier Cru 2020,Pommard, Cote de Beaune, Cote d'Or, Burgundy, France,Pinot Noir,,2020
6956,Butternut Cabernet Sauvignon 2021,California,Cabernet Sauvignon,,2021
6957,Domaine Nico Grand Mere Pinot Noir 2020,Uco Valley, Mendoza, Argentina,Pinot Noir,,2020
6958,Alfred Gratien Cuvee Paradis Brut Rose 2007,Champagne, France,Sparkling RosÃ©,,2007
6959,Melville Estate Sta. Rita Hills Syrah 2019,Sta. Rita Hills, Santa Barbara, Central Coast, California,Syrah/Shiraz,,2019
6960,Vina Herminia Rioja Reserva 2015,Rioja, Spain,Tempranillo,,2015
6961,St. Supery Dollarhide Sauvignon Blanc 2021,Napa Valley, California,Sauvignon Blanc,,2021
6962,Vina San Pedro 1865 Selected Vineyards Cabernet Sauvignon 2019,Chile,Cabernet Sauvignon,,1865
6963,San Simeon Stefano Vineyard Rose of Grenache 2021,Paso Robles, Central Coast, California,RosÃ©,,2021
6964,Fontanafredda Ebbio Nebbiolo 2021,Piedmont, Italy,Nebbiolo,,2021
6965,Inkarri by Proviva Estate White Blend 2019,Mendoza, Argentina,Other White Blends,,2019
6966,Delhommeau Muscadet de Sevre et Maine Harmonie 2020,Loire, France,Melon de Bourgogne,,2020
6967,Elena Walch Lagrein 2021,Alto Adige, Trentino-Alto Adige, Italy,Lagrein,,2021
6968,Frog's Leap Napa Valley Sauvignon Blanc 2021,Napa Valley, California,Sauvignon Blanc,,2021
6969,Neyers 304 Sonoma Chardonnay 2021,Sonoma County, California,Chardonnay,,2021
6970,Gerard Bertrand Naturae Chardonnay 2020,Pays dâ€™Oc, South of France, France,Chardonnay,,2020
6971,Vina San Pedro 1865 Selected Vineyards Malbec 2019,Uco Valley, Mendoza, Argentina,Malbec,,1865
6972,Vigneti Massa Terra Rosso Barbera 2021,Piedmont, Italy,Barbera,,2021
6973,Quilt Reserve Cabernet Sauvignon 2017,Napa Valley, California,Cabernet Sauvignon,,2017
6974,Silvio Grasso Barolo 2018,Barolo, Piedmont, Italy,Nebbiolo,,2018
6975,Lake Sonoma Winery Sonoma Coast Pinot Noir 2018,Sonoma Coast, Sonoma County, California,Pinot Noir,,2018
6976,Evening Land Seven Springs Vineyard Chardonnay 2021,Eola-Amity Hills, Willamette Valley, Oregon,Chardonnay,,2021
6977,Quentin Harel Beaujolais-Villages Les Grandes Terres 2018,Beaujolais, Burgundy, France,Gamay,,2018
6978,Maquis Cabernet Sauvignon 2017,Colchagua Valley, Rapel Valley, Chile,Cabernet Sauvignon,,2017
6979,Bava Langhe Nebbiolo 2020,Piedmont, Italy,Nebbiolo,,2020
6980,Russiz Superiore Pinot Grigio 2021,Collio Goriziano, Friuli-Venezia Giulia, Italy,Pinot Gris/Grigio,,2021
6981,Loimer Langenlois Kamptal Gruner Veltliner 2021,Kamptal, Austria,Gruner Veltliner,,2021
6982,Bindi Sergardi Achille 2020,Tuscany, Italy,Tuscan Blends,,2020
6983,Li Veli Askos Susumaniello 2021,Puglia, Italy,Other Red Wine,,2021
6984,Rutini Apartado Gran Malbec 2017,Mendoza, Argentina,Malbec,,2017
6985,Banfi Rosa Regale Brachetto d'Acqui Rose 2021,Piedmont, Italy,Sparkling RosÃ©,,2021
6986,Jean-Marc Boillot Volnay 2019,Volnay, Cote de Beaune, Cote d'Or, Burgundy, France,Pinot Noir,,2019
6987,Fontanafredda Gavi di Gavi 2021,Gavi, Piedmont, Italy,Cortese,,2021
6988,Maison Roche de Bellene Bellenos Heritage Red Blend 2020,Burgundy, France,Other Red Blends,,2020
6989,Grayson Cellars Pinot Noir 2021,California,Pinot Noir,,2021
6990,Miner Family Garys' Vineyard Pinot Noir 2019,Santa Lucia Highlands, Monterey, Central Coast, California,Pinot Noir,,2019
6991,Cantina Gabriele Dolcemente (OU Kosher) 2019,Lazio, Italy,Other Red Blends,,2019
6992,Stolpman Vineyards La Cuadrilla 2021,Ballard Canyon, Santa Barbara, Central Coast, California,Other Red Blends,,2021
6993,Jaine Evergreen Vineyard Sauvignon Blanc 2021,Columbia Valley, Washington,Sauvignon Blanc,,2021
6994,Santa Barbara Winery Sta. Rita Hills Pinot Noir 2018,Sta. Rita Hills, Santa Barbara, Central Coast, California,Pinot Noir,,2018
6995,Adami Prosecco di Valdobbiadene Vigneto Giardino 2021,Veneto, Italy,Vintage Sparkling Wine,,2021
6996,Sanctuary Cabernet Sauvignon 2019,Rutherford, Napa Valley, California,Cabernet Sauvignon,,2019
6997,Gerard Bertrand Naturae Cabernet Sauvignon 2021,Pays dâ€™Oc, South of France, France,Cabernet Sauvignon,,2021
6998,Cuvelier Los Andes Malbec 2019,Uco Valley, Mendoza, Argentina,Malbec,,2019
6999,Otuwhero Estates OTU Pinot Noir 2020,Marlborough, New Zealand,Pinot Noir,,2020
7000,Domaine de la Pousse d'Or Volnay En Caillerets Premier Cru 2020,Volnay, Cote de Beaune, Cote d'Or, Burgundy, France,Pinot Noir,,2020
7001,Donati Family Vineyards Ezio Cabernet Sauvignon 2017,Paicines, Central Coast, California,Cabernet Sauvignon,,2017
7002,Louis Jadot Chevalier-Montrachet Les Demoiselles Grand Cru 2020,Puligny-Montrachet, Cote de Beaune, Cote d'Or, Burgundy, France,Chardonnay,,2020
